MDR,max,P0,a,b,c,d
0.00073,0.05,0.878733130682962,6.13126780562278,0.458591654555807,0.687644503228545,0.149502939946113
0.00074,0.05,0.877071940692318,6.13046142880199,0.453894955461536,0.683595407584565,0.153678299694946
0.00075,0.05,0.875410750701673,6.11482725361265,0.424696992504097,0.708919914473452,0.150910461858083
0.00076,0.05,0.873749560711029,6.11412928763143,0.419775971299303,0.707067326438801,0.153999679850872
0.00077,0.05,0.872088370720385,6.11343648246602,0.415252398183009,0.704959125642737,0.157155843983511
0.00078,0.05,0.87042718072974,6.11274574092331,0.411121915807671,0.702590948898853,0.160383230101005
0.00079,0.05,0.868765990739096,6.11204037919119,0.406739558193733,0.69938382346863,0.16434344268485
8e-04,0.05,0.867104800748452,6.0974914796116,0.377994029402722,0.728353832485024,0.160678509391773
0.00081,0.05,0.865443610757807,6.09658463129117,0.372265171069699,0.728788555406073,0.163246434126054
0.00082,0.05,0.863782420767163,6.09569543997788,0.367151015726921,0.729196378682697,0.165592468623401
0.00083,0.05,0.862121230776519,6.09513039146569,0.362733029425529,0.728089641572565,0.168543327515535
0.00084,0.05,0.860460040785874,6.0945711188116,0.358600401155608,0.726769463490309,0.171552171547462
0.00085,0.05,0.85879885079523,6.09401549247746,0.354747737323906,0.725234352172792,0.174621727352372
0.00086,0.05,0.857137660804586,6.09346127440672,0.35117230461994,0.723481811182386,0.177754394611117
0.00087,0.05,0.855476470813941,6.09289989368232,0.347505473363893,0.721244245391404,0.181346197682054
0.00088,0.05,0.853815280823297,6.07830364016217,0.325387583561013,0.748301653802097,0.177071780091465
0.00089,0.05,0.852154090832653,6.07762640354357,0.320829715417575,0.74878145010204,0.179580666582053
9e-04,0.05,0.850492900842008,6.0769625108347,0.316672578987961,0.749173705033732,0.181958237125409
0.00091,0.05,0.848831710851364,6.07652218030496,0.312948060535926,0.748529951937566,0.184777114748948
0.00092,0.05,0.847170520860719,6.07608682579399,0.30941667581544,0.747724622604295,0.18764299079269
0.00093,0.05,0.845509330870075,6.07565513234665,0.306073188554795,0.746757788330148,0.190557844812417
0.00094,0.05,0.843848140879431,6.07522575584432,0.302913417507506,0.745628679437125,0.193523855128477
0.00095,0.05,0.842186950888786,6.07479733479188,0.299937976233708,0.744337541622431,0.196539372958359
0.00096,0.05,0.840525760898142,6.07436186965193,0.296672504437512,0.742610910825827,0.200153527075382
0.00097,0.05,0.838864570907498,6.06146562573834,0.281188932969674,0.765896457775726,0.195552888996362
0.00098,0.05,0.837203380916853,6.06057012327439,0.276914119572529,0.76770104412063,0.197650987204596
0.00099,0.05,0.835542190926209,6.05970019951432,0.272786226048648,0.769418501313301,0.199760807954822
0.001,0.05,0.833881000935565,6.05885448573019,0.268802808229417,0.771041917353004,0.201885090189422
0.00101,0.05,0.83221981094492,6.05803159719554,0.264961619569304,0.77256391635283,0.204026875158217
0.00102,0.05,0.830558620954276,6.05723015808922,0.261258582810337,0.773975430152019,0.206192107779316
0.00103,0.05,0.828897430963631,6.05626057181907,0.257352567336441,0.776029087232252,0.208153438561422
0.00104,0.05,0.827236240972987,6.05532133797688,0.253551908014128,0.778054782377823,0.210109690211672
0.00105,0.05,0.825575050982343,6.05441143646953,0.249852638483851,0.780053195372906,0.21206095785824
0.00106,0.05,0.823913860991698,6.05352988020387,0.246250932639425,0.782025092146307,0.214007302501238
0.00107,0.05,0.822252671001054,6.05267571591624,0.242743097264464,0.783971322262157,0.215948753161156
0.00108,0.05,0.82059148101041,6.05184802410706,0.239325576450243,0.785892821017182,0.217885294655353
0.00109,0.05,0.818930291019765,6.0510459189275,0.235994930852754,0.787790605347798,0.219816884048668
0.0011,0.05,0.817269101029121,6.05026854868249,0.232747847565377,0.789665773460743,0.221743435325621
0.00111,0.05,0.815607911038477,6.04951509504625,0.229581129141704,0.79151950631047,0.223664822910216
0.00112,0.05,0.813946721047832,6.04878477288781,0.226491687287174,0.79335306425385,0.225580884695601
0.00113,0.05,0.812285531057188,6.04807683009037,0.223476544153009,0.79516778900687,0.227491413469101
0.00114,0.05,0.810624341066544,6.04739054648529,0.220532821719978,0.796965101925427,0.22939616370546
0.00115,0.05,0.808963151075899,6.04672523390255,0.217657745046143,0.798746504736474,0.231294841987721
0.00116,0.05,0.807301961085255,6.04608023343488,0.214848726285026,0.800513623576605,0.233186970804222
0.00117,0.05,0.805640771094611,6.04545487321398,0.212105825909042,0.802269437942558,0.235068044117517
0.00118,0.05,0.803979581103966,6.04535192042092,0.210138311097217,0.80191638434333,0.237678439562414
0.00119,0.05,0.802318391113322,6.04462041941077,0.207411762632938,0.80391079759953,0.239458899618413
0.0012,0.05,0.800657201122677,6.04391346857278,0.204730427342074,0.805940759240804,0.241215418688651
0.00121,0.05,0.798996011132033,6.04323063452309,0.20209477787817,0.808015949091891,0.242938621522797
0.00122,0.05,0.797334821141389,6.04313880864779,0.20027292731986,0.807715504600949,0.245514483651111
0.00123,0.05,0.795673631150744,6.04248288507627,0.19781493087026,0.809515890035244,0.247319782494759
0.00124,0.05,0.7940124411601,6.04184774176815,0.195400126289146,0.81133477552723,0.249107974606541
0.00125,0.05,0.792351251169456,6.04123298592416,0.193026088713333,0.813177070495568,0.250877078095887
0.00126,0.05,0.790690061178811,6.04063819963454,0.190693889896598,0.815049537180261,0.252618895423384
0.00127,0.05,0.789028871188167,6.04055851615008,0.189033260826002,0.814808487958846,0.25515251651454
0.00128,0.05,0.787367681197523,6.03998647875301,0.18684393470582,0.816450414435373,0.256968625671805
0.00129,0.05,0.785706491206878,6.0393254980481,0.184553575629765,0.818605543687441,0.258570228830466
0.0013,0.05,0.784045301216234,6.03925179520188,0.182980306639136,0.81838729146478,0.26108726595289
0.00131,0.05,0.78238411122559,6.03861859534682,0.180818325763319,0.820345080313476,0.262750684151488
0.00132,0.05,0.780722921234945,6.0380074770298,0.178682999034499,0.822373801117384,0.264368907741232
0.00133,0.05,0.779061731244301,6.03793947509301,0.177191173265967,0.822181658904212,0.266864406541088
0.00134,0.05,0.777400541253656,6.0373534889908,0.175170386680045,0.82403104634819,0.268540374298958
0.00135,0.05,0.775739351263012,6.0367872997644,0.173175919905816,0.825939922965656,0.270175604303089
0.00136,0.05,0.774078161272368,6.03672442259259,0.171759878834773,0.825770218643215,0.272651357007877
0.00137,0.05,0.772416971281723,6.03618099270846,0.169867966677676,0.827515564101961,0.274340777456079
0.00138,0.05,0.770755781291079,6.03565533175942,0.168001807923681,0.829310492909397,0.275993498169852
0.00139,0.05,0.769094591300435,6.03559706101714,0.166655056909778,0.82915970481813,0.278453690607576
0.0014,0.05,0.76743340130979,6.03500313149108,0.164779287679274,0.83123137739088,0.279971508718733
0.00141,0.05,0.765772211319146,6.03494753538885,0.163477191655791,0.831089116318783,0.282422645286815
0.00142,0.05,0.764111021328502,6.03437929358221,0.161684344852579,0.833039690674154,0.283981639486587
0.00143,0.05,0.762449831337857,6.03383175228008,0.159905588639253,0.835087244348905,0.285480980475284
0.00144,0.05,0.760788641347213,6.0337805438126,0.158665257227413,0.834969436215265,0.287909386867077
0.00145,0.05,0.759127451356569,6.03325690823381,0.156964563024904,0.836917638560367,0.289432051287371
0.00146,0.05,0.757466261365924,6.03320800255407,0.155763992740045,0.83680706230825,0.291851795630234
0.00147,0.05,0.75580507137528,6.0327066551919,0.154137083899828,0.838658017132731,0.293398315682977
0.00148,0.05,0.754143881384636,6.03265989577097,0.152974480533223,0.838553759427026,0.29581006466063
0.00149,0.05,0.752482691393991,6.03217933325439,0.151417362757473,0.840309435800704,0.297381045523987
0.0015,0.05,0.750821501403347,6.03213456887847,0.15028973563652,0.840210361648833,0.299788392431725
0.00151,0.05,0.749160311412703,6.03159791517783,0.148716615846587,0.842250236207205,0.3012137692941
0.00152,0.05,0.747499121422058,6.03155522133469,0.147623323958834,0.842159705908881,0.303611328380348
0.00153,0.05,0.745837931431414,6.03104265722587,0.146108684773726,0.844141305565132,0.305045135336979
0.00154,0.05,0.744176741440769,6.03100191517983,0.145048243163171,0.844058715847256,0.307433290641931
0.00155,0.05,0.742515551450125,6.03051211708177,0.143588925009715,0.845985601433159,0.308874300901935
0.00156,0.05,0.740854361459481,6.03047326245665,0.142570442380661,0.845912705273973,0.311227482334461
0.00157,0.05,0.739193171468836,6.03047326245665,0.142570442380661,0.845912705273973,0.311227482334461
0.00158,0.05,0.737531981478192,6.03042310016126,0.142328931741385,0.846004913212692,0.31168658042861
0.00159,0.05,0.735870791487548,6.03042310016126,0.142328931741385,0.846004913212692,0.31168658042861
0.0016,0.05,0.734209601496903,6.03038209666356,0.14213061709186,0.846023434620489,0.312117536552129
0.00161,0.05,0.732548411506259,6.03034001802722,0.141922657785193,0.846052137348194,0.312562235239996
0.00162,0.05,0.730887221515615,6.03029955589544,0.14166047563445,0.846076092667143,0.31313698623123
0.00163,0.05,0.72922603152497,6.03025905905439,0.141383008906512,0.846098422321903,0.313750543127446
0.00164,0.05,0.727564841534326,6.03021622597255,0.141146394746064,0.84613289529499,0.314260723038108
0.00165,0.05,0.725903651543681,6.03021622597255,0.141146394746064,0.84613289529499,0.314260723038108
0.00166,0.05,0.724242461553037,6.03021622597255,0.141146394746064,0.84613289529499,0.314260723038108
0.00167,0.05,0.722581271562393,6.03021622597255,0.141146394746064,0.84613289529499,0.314260723038108
0.00168,0.05,0.720920081571748,6.03018423607748,0.14158375595486,0.846300300139525,0.313096921796193
0.00169,0.05,0.719258891581104,6.03015208051895,0.141954331922992,0.846478119383198,0.31208315054471
0.0017,0.05,0.71759770159046,6.03010314971793,0.142149632349063,0.846705031105309,0.311426322085894
0.00171,0.05,0.715936511599815,6.03010314971793,0.142149632349063,0.846705031105309,0.311426322085894
0.00172,0.05,0.714277208621994,6.03005161815746,0.14193266489355,0.846787919001719,0.311841947307767
0.00173,0.05,0.712659178001562,6.03000854299066,0.141753037962168,0.846811419602603,0.312273776936245
0.00174,0.05,0.711072120705227,6.02996925919438,0.141491447104756,0.846786372780856,0.312972660516822
0.00175,0.05,0.709569677978004,6.02996925919438,0.141491447104756,0.846786372780856,0.31314310815715
0.00176,0.05,0.708118032774617,6.02992919351366,0.141190269104984,0.846728504606877,0.314110109161206
0.00177,0.05,0.706684617355116,6.02989025734732,0.140810024609428,0.846674442373691,0.315278735474699
0.00178,0.05,0.705397324488254,6.0298529520287,0.140440794434701,0.846657228229482,0.316548504301516
0.00179,0.05,0.704228736144422,6.02981501967862,0.140624307117106,0.846808174160973,0.316496681555021
0.0018,0.05,0.703174593105388,6.02978220135134,0.140863549269589,0.84694216546181,0.316449058840575
0.00181,0.05,0.702265527234175,6.02975046060446,0.141152483577495,0.847070571159231,0.316440731727781
0.00182,0.05,0.701473847495374,6.02971867366516,0.141455397035689,0.847195571263904,0.316522376669695
0.00183,0.05,0.700795462297715,6.02968811153588,0.141805326852432,0.847340746692335,0.31659062658108
0.00184,0.05,0.700174945965451,6.02965811845212,0.14215835964752,0.847498592170122,0.316695328926292
0.00185,0.05,0.699617438653022,6.02962829511059,0.142520108129894,0.847659458474241,0.316837763953907
0.00186,0.05,0.699115063225563,6.0295984013923,0.142916694322079,0.847817012467295,0.316955369815132
0.00187,0.05,0.698655898974181,6.029569083605,0.143444587774733,0.847992305221933,0.316795406363771
0.00188,0.05,0.69820856456616,6.02954015726761,0.14402060656812,0.84817751905969,0.316525229178062
0.00189,0.05,0.697786866697547,6.02951224021487,0.144698647273304,0.848387363512092,0.316025192229987
0.0019,0.05,0.697414285967315,6.02951224021487,0.144698647273304,0.848387363512092,0.317307021504888
0.00191,0.05,0.69707085541557,6.02342549270148,0.140148453753588,0.871704212089115,0.307668309585213
0.00192,0.05,0.696727395605011,6.02339490415789,0.140412922059037,0.87188983169562,0.308169604116629
0.00193,0.05,0.696381364299483,6.02336669582611,0.140760519256176,0.872032847705306,0.308511324921589
0.00194,0.05,0.696036706616817,6.02333861458764,0.141126269629071,0.872185591045457,0.308799696379163
0.00195,0.05,0.695693486505834,6.02331266068818,0.141715109722746,0.872387006284584,0.30854174258088
0.00196,0.05,0.695356034908374,6.02328763592982,0.142418043666092,0.872610857297753,0.308014332571085
0.00197,0.05,0.695021965165835,6.02326297036096,0.143153550896955,0.872838000665472,0.307416605804296
0.00198,0.05,0.694689084937925,6.02324113002715,0.144310849248404,0.873148024538514,0.305828847461719
0.00199,0.05,0.694358549594717,6.02321591183023,0.145373658884892,0.87340060302968,0.304516211346731
0.002,0.05,0.694029065798764,6.0182823400087,0.141534895488647,0.89873332676443,0.293291520208987
0.00201,0.05,0.693699220756316,6.01819829616338,0.142143288675885,0.899321025889943,0.292699508314537
0.00202,0.05,0.693366816844366,6.01817537820189,0.14271942711426,0.899547512099103,0.292451029412074
0.00203,0.05,0.693035070328919,6.01815133420048,0.143228752118309,0.899739432853505,0.292367101160256
0.00204,0.05,0.692704301804855,6.0181262970276,0.143689923809125,0.899907144541398,0.292399700068712
0.00205,0.05,0.692373928466712,6.01810060182711,0.144143720802812,0.900063354095521,0.292453111138475
0.00206,0.05,0.69204348284271,6.01807350134917,0.144511284992528,0.90019328335481,0.29270119034769
0.00207,0.05,0.691709738554212,6.01804571622634,0.1448806034864,0.900306797762882,0.292950524009688
0.00208,0.05,0.691373665348669,6.01801795334502,0.145369136239562,0.900426342329282,0.292942855549747
0.00209,0.05,0.691035396105289,6.01799076016023,0.146100951037069,0.900577663873856,0.292407224565588
0.0021,0.05,0.690732613461854,6.01796273601909,0.146846072998949,0.90071878566033,0.291887831712805
0.00211,0.0500611178763319,0.690431853520878,6.01793313329488,0.147492683070435,0.900827457279788,0.291595988668151
0.00212,0.0502362069708248,0.6901310642332,6.01790257727428,0.148079243132771,0.9009155792466,0.291440075796766
0.00213,0.0504107325903716,0.68981887925678,6.01787167327737,0.148658897198667,0.900996395448722,0.29129128909856
0.00214,0.0505862916140349,0.689502679622257,6.01784029443645,0.149216625543826,0.901066649490218,0.291188846793797
0.00215,0.0507615313146321,0.689176226861183,6.0178088201636,0.149764645147675,0.901145489024567,0.291087779074122
0.00216,0.0509376438589661,0.688849220778357,6.01777718216156,0.15029441800693,0.901231376537729,0.291015081857275
0.00217,0.0511258998099402,0.688528348198622,6.01774442237581,0.150674053952942,0.901296854238086,0.291257754706647
0.00218,0.0515765382852267,0.688211620708687,6.01114473221121,0.146944338410496,0.923784977845626,0.283030092814749
0.00219,0.0517722066807023,0.687897823734643,6.01110867364324,0.147216777946304,0.924097986359227,0.283289443292977
0.0022,0.0519706354795555,0.687577324759573,6.01107483041416,0.147453396372933,0.924300859041591,0.283684972312713
0.00221,0.0521607027108057,0.687256639551157,6.01104553546663,0.147784697151898,0.924428199556828,0.283943653422613
0.00222,0.052322926163519,0.686934801610651,6.01101630026694,0.148427382582008,0.924572597079238,0.283579321620586
0.00223,0.0524839951421445,0.686613620341025,6.01098724262965,0.149075880053878,0.924728772162682,0.28319670345673
0.00224,0.052633556758266,0.686292721455637,6.01095912296766,0.149846391372692,0.92491913575906,0.282557281926151
0.00225,0.0527755230101121,0.685970627430104,6.01093191626567,0.150692804621157,0.925140811518501,0.281754748512494
0.00226,0.052907728264895,0.685660960133042,6.01090602112503,0.151646893120945,0.925403939794465,0.280738392734821
0.00227,0.0531251723865559,0.685354141679669,6.01090602112503,0.151646893120945,0.925403939794465,0.281706137538827
0.00228,0.0533243189932444,0.685042451927565,6.01086921770912,0.15184134534759,0.925519630458261,0.282217925845761
0.00229,0.053500537742449,0.684733614926798,6.01083688110031,0.152289505185974,0.925642529570025,0.28224479368754
0.0023,0.0536512095282922,0.684425178713104,6.01080576712919,0.15301448332825,0.925809754887719,0.281719816577489
0.00231,0.0538042704157415,0.68412978126577,6.0107749894006,0.153713280556363,0.925988476363493,0.281249781354371
0.00232,0.0539954448122451,0.683836265269686,6.01074038117878,0.153987715623401,0.926104225982223,0.281612977068122
0.00233,0.0541875673095221,0.683542754135535,6.01070605146688,0.15424900726803,0.926196176695771,0.282013293786845
0.00234,0.054208056526357,0.683244738881229,6.01067325616979,0.154658104258408,0.926294227914025,0.282127444123343
0.00235,0.0542285457431919,0.682944476020749,6.00391526546458,0.159839443245919,0.90521832670822,0.287930056767724
0.00236,0.0543668337679801,0.682644095322141,6.00387177742685,0.160701360032029,0.905233402850788,0.287283091846067
0.00237,0.0545055051112385,0.682347645386603,6.00383039265583,0.161553550217411,0.905263834231023,0.286651218118607
0.00238,0.0546439548130436,0.682056312269018,6.00378799288947,0.16240548331695,0.905283994982817,0.28603633658966
0.00239,0.0547864753630378,0.681765606303011,6.00374310141333,0.163206746440019,0.905275401661242,0.285537707097575
0.0024,0.0549069318049801,0.681476405613353,6.00306160551358,0.164426294337583,0.90279932418127,0.286039982935957
0.00241,0.0550559490720571,0.681188736248839,6.00301375020068,0.165147648965141,0.902764045044079,0.285711650804517
0.00242,0.0551878566261213,0.680903158747586,6.00297113016209,0.166053870132059,0.902803383389085,0.285007275028377
0.00243,0.0553160448679245,0.680617581246333,6.00293011631452,0.166993871550955,0.902868954919951,0.284230863457199
0.00244,0.0554498416510381,0.680331968570524,6.00288947068368,0.167863345098212,0.902935095903694,0.283582720064495
0.00245,0.0555952662123628,0.680046276139953,6.0028481234813,0.168595606162105,0.90298355693694,0.283187748909761
0.00246,0.0557409471904901,0.679760583709382,6.00280681147918,0.169318436318728,0.903038533823992,0.282805735189513
0.00247,0.0559070213652875,0.679474891278811,6.0027621388156,0.169808421480758,0.90304576051061,0.282855824959533
0.00248,0.0561160973856872,0.67918739837927,6.0027621388156,0.169808421480758,0.90304576051061,0.283746979901109
0.00249,0.0562973711928566,0.678898965303101,6.00271844271007,0.170117575425956,0.903051534857789,0.284098680425498
0.0025,0.0564613575254299,0.678610532226932,6.00267844914512,0.1706127360122,0.903102011457745,0.284097725396219
0.00251,0.0566111744361575,0.678323674929245,6.00263684436648,0.171262613423998,0.903149136204732,0.283835495154999
0.00252,0.0568193119591488,0.678038738356572,6.00263684436648,0.171262613423998,0.903149136204732,0.284714613207112
0.00253,0.0569868751118095,0.6777538017839,6.0025759116186,0.171719804039745,0.903042989511085,0.284885155967271
0.00254,0.0571945104362254,0.677467690412053,6.0025759116186,0.171719804039745,0.903042989511085,0.285757968878676
0.00255,0.0573574275515793,0.677179583953633,6.0025157065372,0.172218285350698,0.902938544871734,0.285848419418953
0.00256,0.0575252441225685,0.676891477495213,6.00246963403973,0.172649684317692,0.902936490252231,0.285978095886042
0.00257,0.0576795858632145,0.676603371036793,6.00243310864499,0.17321442476035,0.9030528317636,0.285795009979251
0.00258,0.057823323869589,0.676315264578373,6.00239929798873,0.173884766645708,0.903231162068693,0.285388873389229
0.00259,0.0580293343238326,0.676027158119953,6.00239929798873,0.173884766645708,0.903231162068693,0.286240746388876
0.0026,0.0582734645521792,0.675739366402187,6.00235988442833,0.173472028315083,0.903204667228762,0.287808511734496
0.00261,0.0585178304031267,0.675453933740559,6.00232104696248,0.17306226829649,0.903166203033074,0.289388242455982
0.00262,0.0586893424164827,0.675167948198781,6.00228737393151,0.173422675773623,0.903292990969205,0.289528763822343
0.00263,0.058860766105107,0.674881843644655,6.00225333300377,0.173780504754882,0.903412690109386,0.289676129067339
0.00264,0.0590205519088748,0.674595569292487,6.00222001413282,0.174256817514131,0.903553063396266,0.289603693183605
0.00265,0.0591723730291609,0.674307639920843,6.00218765148346,0.174809634565684,0.903723817620119,0.289376197293153
0.00266,0.0593308907913287,0.674019710549199,6.00215528510264,0.175285313267569,0.903903154921287,0.289272277853345
0.00267,0.0595019459922528,0.673730225026611,6.00212116257173,0.175622958399259,0.904072284935501,0.289405768108114
0.00268,0.0597059834699469,0.673440490600815,6.00212116257173,0.175622958399259,0.904072284935501,0.290232457836708
0.00269,0.0598433751759825,0.67315075617502,6.00208797913062,0.176305069957871,0.90428414561289,0.289747039189749
0.0027,0.0599627257860305,0.672861440430634,6.00205462240175,0.177171319903396,0.90450806736997,0.288946600633057
0.00271,0.0600888536291765,0.67257350165705,6.00201872098369,0.177966442050179,0.904677799228448,0.28831006247438
0.00272,0.0602293742261534,0.672285071684813,6.00197916033051,0.178609240721476,0.904793902688059,0.287966702619068
0.00273,0.0603712479613337,0.671994233187983,6.00193723347724,0.179229398390012,0.904927719725532,0.287646198138851
0.00274,0.0604864323214345,0.67170335622796,6.00189535853767,0.180116512464949,0.905149160288838,0.286826529381968
0.00275,0.0606877151543024,0.671412543924263,6.00189535853767,0.180116512464949,0.905149160288838,0.287619035808121
0.00276,0.0608888798602284,0.671121874392885,6.00189535853767,0.180116512464949,0.905149160288838,0.288410272073425
0.00277,0.0610415397660699,0.670831200250718,6.00185285018681,0.180612304712269,0.905224412920127,0.288329189836908
